"","timestamp","company","category","open","high","low","close","volume","vix.open","vix.high","vix.low","vix.close"
"577",2020-03-30,"microsoft","technology",152.44,160.6,150.01,160.23,63420326,66.3,67.69,56.6,57.08
"578",2020-03-31,"microsoft","technology",159.4,164.78,156.56,157.71,77927186,56.69,58.75,50.88,53.54
"579",2020-04-01,"microsoft","technology",153,157.75,150.82,152.11,57969926,57.38,60.59,52.76,57.06
"580",2020-04-02,"microsoft","technology",151.86,155.48,150.36,155.26,49630735,54.46,57.24,50.45,50.91
"581",2020-04-03,"microsoft","technology",155.1,157.38,152.19,153.83,41243284,51.11,52.29,46.74,46.8
"582",2020-04-06,"microsoft","technology",160.32,166.5,157.58,165.27,67111697,44.17,45.73,43.45,45.24
"583",2020-04-07,"microsoft","technology",169.5923,170,163.26,163.49,62769038,44.83,47.51,43.51,46.7
"584",2020-04-08,"microsoft","technology",165.67,166.67,163.5,165.13,48318234,45.9,47.28,42.53,43.35
"585",2020-04-09,"microsoft","technology",166.36,167.37,163.33,165.14,51431775,43,45.73,41.39,41.67
"586",2020-04-13,"microsoft","technology",164.35,165.57,162.3,165.51,41905264,44.6,45.04,41.17,41.17
"587",2020-04-14,"microsoft","technology",169,173.75,168,173.7,52874338,40.24,40.57,37.31,37.76
"588",2020-04-15,"microsoft","technology",171.2,173.57,169.24,171.88,40940833,42.57,43.23,40.05,40.84
"589",2020-04-16,"microsoft","technology",174.3,177.28,172.9,177.04,50479610,41.92,43.02,39.87,40.11
"590",2020-04-17,"microsoft","technology",179.5,180,175.87,178.6,52765625,39.5,40.26,37.63,38.15
"591",2020-04-20,"microsoft","technology",176.63,178.75,174.99,175.06,36669595,40.68,43.83,39.88,43.83
"592",2020-04-21,"microsoft","technology",173.5,173.6699,166.1102,167.82,56203749,44.28,47.77,43.77,45.41
"593",2020-04-22,"microsoft","technology",171.39,174,170.82,173.52,34651604,44.91,45.07,41.41,41.98
"594",2020-04-23,"microsoft","technology",174.11,175.06,170.91,171.42,32790804,41.3,42.47,39.06,41.38
"595",2020-04-24,"microsoft","technology",172.06,174.56,170.71,174.55,34305320,38.8,40.17,35.6,35.93
"596",2020-04-27,"microsoft","technology",176.59,176.9,173.3,174.05,33194384,36.29,36.44,32.51,33.29
"597",2020-04-28,"microsoft","technology",175.4556,175.67,169.39,169.81,34392694,33.21,35.39,30.54,33.57
"598",2020-04-29,"microsoft","technology",173.22,177.68,171.88,177.43,51286559,32.48,33.19,30.71,31.23
"599",2020-04-30,"microsoft","technology",180,180.4,176.23,179.21,53875857,30.99,35.94,30.93,34.15
"600",2020-05-01,"microsoft","technology",175.8,178.64,174.01,174.57,39370474,38.17,39.57,36.59,37.19
"601",2020-05-04,"microsoft","technology",174.49,179,173.8,178.84,30372862,39.13,40.32,35.53,35.97
"602",2020-05-05,"microsoft","technology",180.62,183.65,179.9,180.76,36839168,34.82,36.22,31.95,33.61
"603",2020-05-06,"microsoft","technology",182.08,184.2,181.6306,182.54,32139299,32.69,35.69,31.68,34.12
"604",2020-05-07,"microsoft","technology",184.17,184.55,182.58,183.6,28315992,32.12,32.28,30.37,31.44
"605",2020-05-08,"microsoft","technology",184.9797,185,183.36,184.68,30912638,30.14,30.39,27.89,27.98
"606",2020-05-11,"microsoft","technology",183.15,187.51,182.85,186.74,30892660,28.46,31.46,26.97,27.57
"607",2020-05-12,"microsoft","technology",186.9,187.04,182.3,182.51,32038199,28.47,33.04,26,33.04
"608",2020-05-13,"microsoft","technology",182.55,184.05,176.54,179.75,44711488,32.74,37.42,30.77,35.28
"609",2020-05-14,"microsoft","technology",177.54,180.69,175.68,180.53,41873911,35.16,39.28,32.33,32.61
"610",2020-05-15,"microsoft","technology",179.06,187.06,177,183.16,46610382,32.5,35.13,31.04,31.89
"611",2020-05-18,"microsoft","technology",185.75,186.2,183.96,184.91,35306620,30.71,31.08,28.35,29.3
"612",2020-05-19,"microsoft","technology",185.03,186.6,183.49,183.63,26799116,28.73,30.74,28.37,30.53
"613",2020-05-20,"microsoft","technology",184.81,185.85,183.94,185.66,31261334,29.52,29.83,27.83,27.99
"614",2020-05-21,"microsoft","technology",185.4,186.67,183.29,183.43,29032741,28.97,30.2,27.67,29.53
"615",2020-05-22,"microsoft","technology",183.19,184.46,182.54,183.51,20826898,31.36,31.55,28.03,28.16
"616",2020-05-26,"microsoft","technology",186.34,186.5,181.1,181.57,36073609,27.72,28.58,27.18,28.01
"617",2020-05-27,"microsoft","technology",180.2,181.9877,176.6,181.81,39517146,27.62,30.53,25.92,27.62
"618",2020-05-28,"microsoft","technology",180.74,184.1474,180.38,181.4,33831824,27.82,29.89,27.43,28.59
"619",2020-05-29,"microsoft","technology",182.73,184.27,180.41,183.25,42146720,29.3,30.16,27.29,27.51
"620",2020-06-01,"microsoft","technology",182.54,183,181.46,182.83,22668821,28.94,30.6,28.11,28.23
"621",2020-06-02,"microsoft","technology",184.25,185,181.35,184.91,30794585,28.4,28.52,26.66,26.84
"622",2020-06-03,"microsoft","technology",184.815,185.94,183.58,185.36,27311016,26.75,26.98,25.04,25.66
"623",2020-06-04,"microsoft","technology",184.3,185.84,182.3,182.92,28761809,26.23,26.43,24.38,25.81
"624",2020-06-05,"microsoft","technology",182.62,187.73,182.01,187.2,39893643,24.79,25.09,23.54,24.52
"625",2020-06-08,"microsoft","technology",185.94,188.55,184.44,188.36,33211590,25.56,25.98,24.65,25.81
"626",2020-06-09,"microsoft","technology",188,190.7,187.2605,189.8,29783916,25.93,27.7,25.71,27.57
"627",2020-06-10,"microsoft","technology",191.125,198.52,191.01,196.84,43872329,26.73,29.01,26.06,27.57
"628",2020-06-11,"microsoft","technology",193.13,195.76,186.07,186.27,52854672,30.45,42.58,29.49,40.79
"629",2020-06-12,"microsoft","technology",190.54,191.72,185.18,187.74,43373587,37.68,44.16,34.97,36.09
"630",2020-06-15,"microsoft","technology",184.58,190.82,184.01,188.94,32770189,44.09,44.44,34.28,34.4
"631",2020-06-16,"microsoft","technology",192.89,195.58,191.46,193.57,42556656,34.28,37.45,31.73,33.67
"632",2020-06-17,"microsoft","technology",195.03,196.32,193.69,194.24,25687822,33.28,35.17,32.25,33.47
"633",2020-06-18,"microsoft","technology",194,196.49,194,196.32,23061648,33.83,36.25,32.24,32.94
"634",2020-06-19,"microsoft","technology",198.59,199.29,194.37,195.15,44441141,32.07,35.12,30.4,35.12
"635",2020-06-22,"microsoft","technology",195.79,200.76,195.2301,200.57,32818929,35.22,35.39,31.64,31.77
"636",2020-06-23,"microsoft","technology",202.09,203.95,201.425,201.91,30917447,31.71,31.71,29.26,31.37
"637",2020-06-24,"microsoft","technology",201.6043,203.25,196.56,197.84,36740647,31.05,37.12,30.95,33.84
"638",2020-06-25,"microsoft","technology",197.8,200.61,195.4675,200.34,27803933,36.59,36.93,31.59,32.22
"639",2020-06-26,"microsoft","technology",199.73,199.89,194.88,196.33,54675780,33.01,36.25,31.04,34.73
"640",2020-06-29,"microsoft","technology",195.78,198.53,193.55,198.44,26701586,35.05,36.31,31.78,31.78
"641",2020-06-30,"microsoft","technology",197.8816,204.4,197.74,203.51,34310283,32.54,32.94,29.56,30.43
"642",2020-07-01,"microsoft","technology",203.14,206.35,201.77,204.7,32071431,30.96,31.76,28.2,28.62
"643",2020-07-02,"microsoft","technology",205.68,208.02,205,206.26,29322547,28.33,28.44,25.9,27.68
"644",2020-07-06,"microsoft","technology",208.83,211.13,208.09,210.7,32033700,27.76,28.33,24.92,27.94
"645",2020-07-07,"microsoft","technology",210.45,214.67,207.99,208.25,32994800,28.77,29.63,27.25,29.43
"646",2020-01-02,"netflix","technology",326.1,329.98,324.78,329.81,4348493,13.46,13.72,12.42,12.47
"647",2020-01-03,"netflix","technology",326.78,329.8599,325.53,325.9,3795466,15.01,16.2,13.13,14.02
"648",2020-01-06,"netflix","technology",323.12,336.36,321.2,335.83,5668577,15.45,16.39,13.54,13.85
"649",2020-01-07,"netflix","technology",336.47,336.7,330.3,330.75,4742458,13.84,14.46,13.39,13.79
"650",2020-01-08,"netflix","technology",331.49,342.7,331.05,339.26,7109117,15.16,15.24,12.83,13.45
"651",2020-01-09,"netflix","technology",342,343.4196,334.6101,335.66,4717430,12.95,13.24,12.53,12.54
"652",2020-01-10,"netflix","technology",337.13,338.5,327.27,329.05,4720540,12.42,12.87,12.09,12.56
"653",2020-01-13,"netflix","technology",331.8,340.85,331.51,338.92,6216564,12.84,13.09,12.32,12.32
"654",2020-01-14,"netflix","technology",344.4,345.38,335.52,338.69,7201544,12.72,13.82,12.05,12.39
"655",2020-01-15,"netflix","technology",338.68,343.17,336.6,339.07,5158035,12.79,12.83,11.95,12.42
"656",2020-01-16,"netflix","technology",343.5,343.555,335.85,338.62,5015997,12.2,12.42,11.78,12.32
"657",2020-01-17,"netflix","technology",341,341.57,337.38,339.67,6066547,12.21,12.48,11.75,12.1
"658",2020-01-21,"netflix","technology",340,341,332.59,338.11,12705288,13.23,13.33,12.32,12.85
"659",2020-01-22,"netflix","technology",332.55,336.3,323.6,326,21729959,12.45,13.01,12.31,12.91
"660",2020-01-23,"netflix","technology",326.04,349.88,325.01,349.6,18200293,13.26,14.15,12.94,12.98
"661",2020-01-24,"netflix","technology",348.46,359.85,345.88,353.16,17939681,12.75,15.98,12.62,14.56
"662",2020-01-27,"netflix","technology",345.95,351.9,341.02,342.88,7709482,17.42,19.02,16.82,18.23
"663",2020-01-28,"netflix","technology",345.88,352.4,342.78,348.52,6821581,16.94,18.03,15.69,16.28
"664",2020-01-29,"netflix","technology",349,349.4,338.55,343.16,7649183,15.68,16.65,14.94,16.39
"665",2020-01-30,"netflix","technology",341.1,348.2,339.25,347.74,5328136,17.82,18.39,15.3,15.49
"666",2020-01-31,"netflix","technology",347.39,347.39,340.98,345.09,5230001,16.25,19.99,16.18,18.84
"667",2020-02-03,"netflix","technology",347.24,359.63,346.28,358,6674885,18.64,18.88,17.1,17.97
"668",2020-02-04,"netflix","technology",361,369.57,356.0964,369.01,7161451,16.45,16.46,15.63,16.05
"669",2020-02-05,"netflix","technology",375.125,375.25,362.3,369.67,6437026,16.29,16.32,15.02,15.15
"670",2020-02-06,"netflix","technology",369.6,371.5499,362.505,366.95,3920428,15.13,15.66,14.7,14.96
"671",2020-02-07,"netflix","technology",365.04,371.8,363.57,366.77,4385227,15.07,16.16,14.81,15.47
"672",2020-02-10,"netflix","technology",365,374.8,362.52,371.07,5294138,15.88,16.43,15.01,15.04
"673",2020-02-11,"netflix","technology",373.75,378.11,369.72,373.69,4772870,14.91,15.27,14.38,15.18
"674",2020-02-12,"netflix","technology",377.18,380.62,375.88,380.01,4624772,14.86,14.88,13.73,13.74
"675",2020-02-13,"netflix","technology",376.96,385.37,376.51,381.4,4485383,14.43,15.44,14,14.15
"676",2020-02-14,"netflix","technology",381.47,385.15,379.4342,380.4,3736266,14.12,14.54,13.38,13.68
"677",2020-02-18,"netflix","technology",379.3,389.54,379.19,387.78,5180400,14.98,15.49,14.53,14.83
"678",2020-02-19,"netflix","technology",388.12,392.95,384.9,386.19,4896368,14.66,14.74,14.21,14.38
"679",2020-02-20,"netflix","technology",386.56,389.7,376.68,386,4079425,14.54,17.21,14.49,15.56
"680",2020-02-21,"netflix","technology",385.33,387.32,377.9008,380.07,3935618,17.33,18.21,16.19,17.08
"681",2020-02-24,"netflix","technology",364.76,372.82,361,368.7,6936418,22.25,26.35,22,25.03
"682",2020-02-25,"netflix","technology",372,375.65,357.72,360.09,6481243,23.28,30.25,22.62,27.85
"683",2020-02-26,"netflix","technology",366.31,382,365,379.24,8961126,26.63,29.57,24.76,27.56
"684",2020-02-27,"netflix","technology",371.46,391.5624,370.5962,371.71,10967699,32.14,39.31,29.37,39.16
"685",2020-02-28,"netflix","technology",364.21,376.77,356.8,369.03,11178572,42.02,49.48,39.37,40.11
"686",2020-03-02,"netflix","technology",373.11,381.36,364.502,381.05,6997891,38.54,40.41,31.5,33.42
"687",2020-03-03,"netflix","technology",381.03,393.52,367.4,368.77,8364623,33.65,41.06,24.93,36.82
"688",2020-03-04,"netflix","technology",377.77,384.01,370.51,383.79,5487340,34.44,35.58,30.3,31.99
"689",2020-03-05,"netflix","technology",381,391.4,368.6401,372.78,8746985,33.61,42.84,33.54,39.62
"690",2020-03-06,"netflix","technology",367.7,371.31,356.85,368.97,8147165,48.93,54.39,40.84,41.94
"691",2020-03-09,"netflix","technology",343.86,357.47,341.7209,346.49,7405458,41.94,62.12,41.94,54.46
"692",2020-03-10,"netflix","technology",356.425,364.54,347.85,364.13,7604444,49.68,55.66,43.56,47.3
"693",2020-03-11,"netflix","technology",358.92,362.98,344.79,349.92,6058782,52.24,55.82,49.98,53.9
"694",2020-03-12,"netflix","technology",326.5,335.72,307.32,315.25,12071591,61.46,76.83,59.91,75.47
"695",2020-03-13,"netflix","technology",330.51,336.42,307.39,336.295,9458197,65.07,77.57,55.17,57.83
"696",2020-03-16,"netflix","technology",306.63,334.35,294.75,298.84,10559940,57.83,83.56,57.83,82.69
"697",2020-03-17,"netflix","technology",306.18,322.9,290.25,319.75,10013913,82.69,84.83,70.37,75.91
"698",2020-03-18,"netflix","technology",302.395,331.5794,300,315.47,12560908,69.37,85.47,69.37,76.45
"699",2020-03-19,"netflix","technology",324.33,348.51,316.82,332.03,10615957,80.62,84.26,68.57,72
"700",2020-03-20,"netflix","technology",342.31,350.49,332,332.83,10853846,67.86,69.51,57.42,66.04
"701",2020-03-23,"netflix","technology",347.89,366.11,340.8838,360.27,13449378,74.08,76.74,60.46,61.59
"702",2020-03-24,"netflix","technology",369.99,372.93,353.0301,357.32,11638683,58.76,61.88,36.24,61.67
"703",2020-03-25,"netflix","technology",361.02,362,339.17,342.39,8767171,61.44,68.86,58.03,63.95
"704",2020-03-26,"netflix","technology",344,363.84,341.73,362.99,7235016,65.67,67.06,57.66,61
"705",2020-03-27,"netflix","technology",359.09,368.56,353,357.12,7948775,64.95,69.1,61.8,65.54
"706",2020-03-30,"netflix","technology",363,377.8,361.17,370.96,8621964,66.3,67.69,56.6,57.08
"707",2020-03-31,"netflix","technology",367.93,383.01,366.44,375.5,9366464,56.69,58.75,50.88,53.54
"708",2020-04-01,"netflix","technology",376.05,380.233,361.02,364.08,6672454,57.38,60.59,52.76,57.06
"709",2020-04-02,"netflix","technology",364.08,370.99,360.06,370.08,4592477,54.46,57.24,50.45,50.91
"710",2020-04-03,"netflix","technology",367.3604,370.9,357.51,361.76,4860768,51.11,52.29,46.74,46.8
"711",2020-04-06,"netflix","technology",365.22,380.29,361.71,379.96,8183921,44.17,45.73,43.45,45.24
"712",2020-04-07,"netflix","technology",380,381.33,369.34,372.28,7046438,44.83,47.51,43.51,46.7
"713",2020-04-08,"netflix","technology",374.01,378.39,368.31,371.12,6908879,45.9,47.28,42.53,43.35
"714",2020-04-09,"netflix","technology",371.06,372.1,363.03,370.72,7711296,43,45.73,41.39,41.67
"715",2020-04-13,"netflix","technology",371.31,400.51,367.7003,396.72,11692922,44.6,45.04,41.17,41.17
"716",2020-04-14,"netflix","technology",397.5,417.82,394.8468,413.55,11580983,40.24,40.57,37.31,37.76
"717",2020-04-15,"netflix","technology",413,434.98,412.25,426.75,13561222,42.57,43.23,40.05,40.84
"718",2020-04-16,"netflix","technology",437,449.52,431.61,439.17,16128666,41.92,43.02,39.87,40.11
"719",2020-04-17,"netflix","technology",431,432,414.695,422.96,12616258,39.5,40.26,37.63,38.15
"720",2020-04-20,"netflix","technology",435.17,444.49,430.56,437.49,12655818,40.68,43.83,39.88,43.83
"721",2020-04-21,"netflix","technology",444.77,447,425.6,433.83,23177550,44.28,47.77,43.77,45.41
"722",2020-04-22,"netflix","technology",429.725,433,413,421.42,21123773,44.91,45.07,41.41,41.98
"723",2020-04-23,"netflix","technology",419.26,438.413,419.26,426.7,13952330,41.3,42.47,39.06,41.38
"724",2020-04-24,"netflix","technology",425,427.17,415.88,424.99,8670362,38.8,40.17,35.6,35.93
"725",2020-04-27,"netflix","technology",425,429,420.84,421.38,6277480,36.29,36.44,32.51,33.29
"726",2020-04-28,"netflix","technology",419.99,421,402.9101,403.83,10101233,33.21,35.39,30.54,33.57
"727",2020-04-29,"netflix","technology",399.53,415.86,393.6,411.89,9693137,32.48,33.19,30.71,31.23
"728",2020-04-30,"netflix","technology",410.31,424.44,408,419.85,7953975,30.99,35.94,30.93,34.15
"729",2020-05-01,"netflix","technology",415.1,427.97,411.73,415.27,8299858,38.17,39.57,36.59,37.19
"730",2020-05-04,"netflix","technology",417.78,428.54,414.87,428.15,7799058,39.13,40.32,35.53,35.97
"731",2020-05-05,"netflix","technology",427.555,431,421.56,424.68,6286293,34.82,36.22,31.95,33.61
"732",2020-05-06,"netflix","technology",429.3,439.77,426.385,434.26,6660737,32.69,35.69,31.68,34.12
"733",2020-05-07,"netflix","technology",436.89,438.88,430.66,436.53,5650281,32.12,32.28,30.37,31.44
"734",2020-05-08,"netflix","technology",434.14,442,433.6389,435.55,5054308,30.14,30.39,27.89,27.98
"735",2020-05-11,"netflix","technology",436.33,444.8899,435.56,440.52,5486037,28.46,31.46,26.97,27.57
"736",2020-05-12,"netflix","technology",442,444.17,431.36,431.82,4598211,28.47,33.04,26,33.04
"737",2020-05-13,"netflix","technology",435.69,447,427.27,438.27,7014563,32.74,37.42,30.77,35.28
"738",2020-05-14,"netflix","technology",444.9,452.38,432.82,441.95,9007467,35.16,39.28,32.33,32.61
"739",2020-05-15,"netflix","technology",440.7,455,437.51,454.19,7243998,32.5,35.13,31.04,31.89
"740",2020-05-18,"netflix","technology",451.16,456.36,443.35,452.58,7780309,30.71,31.08,28.35,29.3
"741",2020-05-19,"netflix","technology",453.3965,458.97,450.465,451.04,4810487,28.73,30.74,28.37,30.53
"742",2020-05-20,"netflix","technology",454.25,455.81,444,447.67,5607257,29.52,29.83,27.83,27.99
"743",2020-05-21,"netflix","technology",448.56,448.96,430.25,436.25,9076150,28.97,30.2,27.67,29.53
"744",2020-05-22,"netflix","technology",437,439.09,427.18,429.32,5422334,31.36,31.55,28.03,28.16
"745",2020-05-26,"netflix","technology",427.77,428.5,413.14,414.77,7881115,27.72,28.58,27.18,28.01
"746",2020-05-27,"netflix","technology",410.38,420.02,397.86,419.89,10446339,27.62,30.53,25.92,27.62
"747",2020-05-28,"netflix","technology",417.24,422.3717,411.5,413.44,5660160,27.82,29.89,27.43,28.59
"748",2020-05-29,"netflix","technology",417.46,420.295,411.85,419.73,5270484,29.3,30.16,27.29,27.51
"749",2020-06-01,"netflix","technology",418.83,426.72,415.98,425.92,3748573,28.94,30.6,28.11,28.23
"750",2020-06-02,"netflix","technology",425.87,427.59,419.46,427.31,3494801,28.4,28.52,26.66,26.84
"751",2020-06-03,"netflix","technology",426.95,427.1,418.05,421.97,4316044,26.75,26.98,25.04,25.66
"752",2020-06-04,"netflix","technology",422.39,428.71,410.03,414.33,5410529,26.23,26.43,24.38,25.81
"753",2020-06-05,"netflix","technology",407.29,420.2392,404.25,419.6,5099561,24.79,25.09,23.54,24.52
"754",2020-06-08,"netflix","technology",416,420.8,406.5,419.49,5851453,25.56,25.98,24.65,25.81
"755",2020-06-09,"netflix","technology",421.65,434.73,420.31,434.05,6796999,25.93,27.7,25.71,27.57
"756",2020-06-10,"netflix","technology",436,439.69,430.55,434.48,4896893,26.73,29.01,26.06,27.57
"757",2020-06-11,"netflix","technology",428.2,445.57,424.1601,425.56,7462868,30.45,42.58,29.49,40.79
"758",2020-06-12,"netflix","technology",429,434.06,412.45,418.07,6461127,37.68,44.16,34.97,36.09
"759",2020-06-15,"netflix","technology",421.4,426.49,415.4238,425.5,4471499,44.09,44.44,34.28,34.4
"760",2020-06-16,"netflix","technology",425.76,437.96,425.18,436.13,5514016,34.28,37.45,31.73,33.67
"761",2020-06-17,"netflix","technology",441.82,450.46,439.22,447.77,6529568,33.28,35.17,32.25,33.47
"762",2020-06-18,"netflix","technology",448.73,452.76,442.8,449.87,4277627,33.83,36.25,32.24,32.94
"763",2020-06-19,"netflix","technology",449.12,453.97,445.6,453.72,5933651,32.07,35.12,30.4,35.12
"764",2020-06-22,"netflix","technology",455.01,468.59,454.21,468.04,6272105,35.22,35.39,31.64,31.77
"765",2020-06-23,"netflix","technology",466.5,474.01,464.5,466.26,5948436,31.71,31.71,29.26,31.37
"766",2020-06-24,"netflix","technology",468.54,472.36,454,457.85,4826191,31.05,37.12,30.95,33.84
"767",2020-06-25,"netflix","technology",458.86,467.01,454,465.91,4134513,36.59,36.93,31.59,32.22
"768",2020-06-26,"netflix","technology",466.39,468.03,442.24,443.4,6804726,33.01,36.25,31.04,34.73
"769",2020-06-29,"netflix","technology",445.23,447.67,432.14,447.24,4843978,35.05,36.31,31.78,31.78
"770",2020-06-30,"netflix","technology",450.02,457.59,447,455.04,4198545,32.54,32.94,29.56,30.43
"771",2020-07-01,"netflix","technology",454,488.23,454,485.64,9711520,30.96,31.76,28.2,28.62
"772",2020-07-02,"netflix","technology",485.64,492.28,475.5258,476.89,6351983,28.33,28.44,25.9,27.68
"773",2020-07-06,"netflix","technology",480.77,499.5,479.8,493.81,7839000,27.76,28.33,24.92,27.94
"774",2020-07-07,"netflix","technology",497.31,504.82,490.83,493.16,5612600,28.77,29.63,27.25,29.43
"775",2020-01-02,"zoom","technology",68.8,69.235,68.02,68.72,1315723,13.46,13.72,12.42,12.47
"776",2020-01-03,"zoom","technology",67.62,68.68,67.1,67.28,1128483,15.01,16.2,13.13,14.02
"777",2020-01-06,"zoom","technology",66.63,70.495,65.8116,70.32,3152028,15.45,16.39,13.54,13.85
"778",2020-01-07,"zoom","technology",70.29,72.8391,69.37,71.9,7004619,13.84,14.46,13.39,13.79
"779",2020-01-08,"zoom","technology",71.81,73.29,71.03,72.55,2483510,15.16,15.24,12.83,13.45
"780",2020-01-09,"zoom","technology",73.99,74,71.35,72.62,2776328,12.95,13.24,12.53,12.54
"781",2020-01-10,"zoom","technology",73.08,73.8,72.25,73.09,1656235,12.42,12.87,12.09,12.56
"782",2020-01-13,"zoom","technology",73.89,75.58,73.8,74.03,3333008,12.84,13.09,12.32,12.32
"783",2020-01-14,"zoom","technology",74.32,75.115,72.26,73.16,1910801,12.72,13.82,12.05,12.39
"784",2020-01-15,"zoom","technology",73.28,77.78,73.2,76.94,3963465,12.79,12.83,11.95,12.42
"785",2020-01-16,"zoom","technology",78,78.79,75.11,76.11,2999426,12.2,12.42,11.78,12.32
"786",2020-01-17,"zoom","technology",76.66,76.9,75.49,75.56,1357419,12.21,12.48,11.75,12.1
"787",2020-01-21,"zoom","technology",75.56,77.12,74.32,76.73,1588867,13.23,13.33,12.32,12.85
"788",2020-01-22,"zoom","technology",77.07,77.1056,75.46,75.61,1501614,12.45,13.01,12.31,12.91
"789",2020-01-23,"zoom","technology",75.67,75.97,74.21,74.47,1279050,13.26,14.15,12.94,12.98
"790",2020-01-24,"zoom","technology",74.97,76.185,72.3746,73,1660195,12.75,15.98,12.62,14.56
"791",2020-01-27,"zoom","technology",71.33,72.1317,70.32,70.44,1750696,17.42,19.02,16.82,18.23
"792",2020-01-28,"zoom","technology",71,72.48,70.26,71.51,1598234,16.94,18.03,15.69,16.28
"793",2020-01-29,"zoom","technology",72.51,74.14,71.213,73.58,1374490,15.68,16.65,14.94,16.39
"794",2020-01-30,"zoom","technology",73.1,74.8,72.55,74.54,1425377,17.82,18.39,15.3,15.49
"795",2020-01-31,"zoom","technology",74.27,76.67,73.3,76.3,2521702,16.25,19.99,16.18,18.84
"796",2020-02-03,"zoom","technology",77.69,88.94,77.51,87.66,13023449,18.64,18.88,17.1,17.97
"797",2020-02-04,"zoom","technology",91.04,93.3,83.5,85.79,10611018,16.45,16.46,15.63,16.05
"798",2020-02-05,"zoom","technology",85.77,90.97,83.755,86.99,5126835,16.29,16.32,15.02,15.15
"799",2020-02-06,"zoom","technology",87,89.44,85.26,87.26,2410793,15.13,15.66,14.7,14.96
"800",2020-02-07,"zoom","technology",87.23,90.6,86.81,88.64,2636910,15.07,16.16,14.81,15.47
"801",2020-02-10,"zoom","technology",89.09,89.98,86.91,89.67,2071618,15.88,16.43,15.01,15.04
"802",2020-02-11,"zoom","technology",90,90.5,87.93,88.68,2731896,14.91,15.27,14.38,15.18
"803",2020-02-12,"zoom","technology",88.66,89.5,86.52,88.28,1671131,14.86,14.88,13.73,13.74
"804",2020-02-13,"zoom","technology",87.61,91.93,87,89.86,3406429,14.43,15.44,14,14.15
"805",2020-02-14,"zoom","technology",90.88,91.71,89.81,90.95,2295039,14.12,14.54,13.38,13.68
"806",2020-02-18,"zoom","technology",93.02,98.14,92.4,96.39,5669685,14.98,15.49,14.53,14.83
"807",2020-02-19,"zoom","technology",100.32,105.08,99.75,103.93,7793793,14.66,14.74,14.21,14.38
"808",2020-02-20,"zoom","technology",104,110.75,101.43,105.29,11293189,14.54,17.21,14.49,15.56
"809",2020-02-21,"zoom","technology",104.03,104.29,98.09,101.76,5535908,17.33,18.21,16.19,17.08
"810",2020-02-24,"zoom","technology",97.8,110,97.02,105.01,12172751,22.25,26.35,22,25.03
"811",2020-02-25,"zoom","technology",108.52,111.8,104.4664,107.08,13425942,23.28,30.25,22.62,27.85
"812",2020-02-26,"zoom","technology",109.943,111.3,105.6,106.88,6885393,26.63,29.57,24.76,27.56
"813",2020-02-27,"zoom","technology",109.43,118,107.6,113.55,13511847,32.14,39.31,29.37,39.16
"814",2020-02-28,"zoom","technology",121.07,121.93,97.37,105,21710989,42.02,49.48,39.37,40.11
"815",2020-03-02,"zoom","technology",109.35,114.4999,102.5,113.11,10157444,38.54,40.41,31.5,33.42
"816",2020-03-03,"zoom","technology",114.55,119.2,112.11,117.47,11033675,33.65,41.06,24.93,36.82
"817",2020-03-04,"zoom","technology",118.51,119.97,113.11,116.8,12102566,34.44,35.58,30.3,31.99
"818",2020-03-05,"zoom","technology",110.25,129.83,110,125,28149364,33.61,42.84,33.54,39.62
"819",2020-03-06,"zoom","technology",119.65,122,107,114.32,22975681,48.93,54.39,40.84,41.94
"820",2020-03-09,"zoom","technology",105,116.5,100.88,113.75,14571293,41.94,62.12,41.94,54.46
"821",2020-03-10,"zoom","technology",113.8,113.8,105,108.49,10244041,49.68,55.66,43.56,47.3
"822",2020-03-11,"zoom","technology",108.41,113.99,107,110.3,12594394,52.24,55.82,49.98,53.9
"823",2020-03-12,"zoom","technology",106.25,113.8712,104.39,109.47,12097921,61.46,76.83,59.91,75.47
"824",2020-03-13,"zoom","technology",113,113.8,104.16,107.47,9233528,65.07,77.57,55.17,57.83
"825",2020-03-16,"zoom","technology",105,119.87,103.2,107.86,17210658,57.83,83.56,57.83,82.69
"826",2020-03-17,"zoom","technology",107.33,113.83,102,111.1,18721520,82.69,84.83,70.37,75.91
"827",2020-03-18,"zoom","technology",111,119,108.85,118.71,13557675,69.37,85.47,69.37,76.45
"828",2020-03-19,"zoom","technology",122.95,132.23,119.1,123.77,16248378,80.62,84.26,68.57,72
"829",2020-03-20,"zoom","technology",129,135.98,124,130.55,13872634,67.86,69.51,57.42,66.04
"830",2020-03-23,"zoom","technology",141.9965,164.94,137.25,159.56,27681459,74.08,76.74,60.46,61.59
"831",2020-03-24,"zoom","technology",154,155,133.88,135.18,22401325,58.76,61.88,36.24,61.67
"832",2020-03-25,"zoom","technology",140.105,149,136.2,138.11,14743014,61.44,68.86,58.03,63.95
"833",2020-03-26,"zoom","technology",140.51,146.65,138.2,141.15,9284038,65.67,67.06,57.66,61
"834",2020-03-27,"zoom","technology",145.7,154.97,145.6,151.7,13271899,64.95,69.1,61.8,65.54
"835",2020-03-30,"zoom","technology",160.76,161.69,147.2,150.88,15762176,66.3,67.69,56.6,57.08
"836",2020-03-31,"zoom","technology",147.02,149.79,143.3568,146.12,10023701,56.69,58.75,50.88,53.54
